1.4
143489,-87.3720327365532
143557,-87.3124528512755
143624,-87.252878036182
143692,-87.1934604904632
143759,-87.1341238141046
143827,-87.0747920218593
143895,-87.0156166927278
143962,-86.9565217391304
144030,-86.4864864864865
144097,-86.0215053763441
144165,-85.5614973262032
144232,-85.1063829787234
144300,-84.6560846560847
144368,-84.2105263157895
144435,-83.7696335078534
144503,-83.3333333333333
144570,-82.9015544041451
144638,-82.4742268041237
144705,-82.0512820512821
144773,-81.6326530612245
144841,-81.2182741116751
144908,-80.8080808080808
144976,-80.4020100502513
145043,-80
145111,-79.6019900497512
145178,-79.2079207920792
145246,-78.8177339901478
145314,-78.4313725490196
145381,-78.0487804878049
145449,-77.6699029126214
145516,-77.2946859903382
145584,-76.9230769230769
145651,-76.555023923445
145719,-76.1904761904762
145787,-75.8293838862559
145854,-75.4716981132076
145922,-75.1173708920188
145989,-74.7663551401869
146057,-74.4186046511628
146124,-66.6666666666667
148709,-66.6666666666667
148759,-50
